	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	kurultai	Noun	tr	a political and military council of ancient Mongol and Turkic chiefs and khans	kaz	құрылтай	sc=Cyrl
eng	kurultai	Noun	tr	a political and military council of ancient Mongol and Turkic chiefs and khans	kir	курултай	sc=Cyrl
eng	kurultai	Noun	tr	a political and military council of ancient Mongol and Turkic chiefs and khans	mon	хуралдай	sc=Cyrl
eng	kurultai	Noun	tr	a political and military council of ancient Mongol and Turkic chiefs and khans	nog	куралтай
eng	kurultai	Noun	tr	a political and military council of ancient Mongol and Turkic chiefs and khans	rus	курулта́й	m	sc=Cyrl
eng	kurultai	Noun	tr	a political and military council of ancient Mongol and Turkic chiefs and khans	sah	курултаай
eng	kurultai	Noun	tr	a political and military council of ancient Mongol and Turkic chiefs and khans	tat	корылтай
eng	kurultai	Noun	tr	a political and military council of ancient Mongol and Turkic chiefs and khans	tuk	gurultaý
eng	kurultai	Noun	tr	a political and military council of ancient Mongol and Turkic chiefs and khans	tur	kurultay
eng	kurultai	Noun	tr	a political and military council of ancient Mongol and Turkic chiefs and khans	uig	قۇرۇلتاي
eng	kurultai	Noun	tr	a political and military council of ancient Mongol and Turkic chiefs and khans	uzb	kurultoy
eng	kuru	Noun	tr	central nervous system disease	cmn	库鲁病	tr=kùlǔbìng	sc=Hani
eng	kuru	Noun	tr	central nervous system disease	cmn	庫魯病	sc=Hani
eng	kuru	Noun	tr	central nervous system disease	deu	Kuru	f
eng	kuru	Noun	tr	central nervous system disease	fin	kuru
eng	kuru	Noun	tr	central nervous system disease	fra	kuru	m
eng	kuru	Noun	tr	central nervous system disease	gle	kuru	m
eng	kuru	Noun	tr	central nervous system disease	por	kuru	m
eng	kuru	Noun	tr	central nervous system disease	rus	ку́ру	f
eng	kutum	Noun	tr	a fish native to the Caspian Sea	aze	kütüm
eng	kutum	Noun	tr	a fish native to the Caspian Sea	aze	ziyad
eng	kutum	Noun	tr	a fish native to the Caspian Sea	fas	ماهی سفید	tr=mâhi-ye sefid
eng	kutum	Noun	tr	a fish native to the Caspian Sea	kaz	күтім
eng	kutum	Noun	tr	a fish native to the Caspian Sea	kaz	ойықтіс
eng	kutum	Noun	tr	a fish native to the Caspian Sea	kum	къара иргъай
eng	kutum	Noun	tr	a fish native to the Caspian Sea	lez	зияд
eng	kutum	Noun	tr	a fish native to the Caspian Sea	lez	куьтуьм гъед
eng	kutum	Noun	tr	a fish native to the Caspian Sea	rus	куту́м
